Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,passing_att,passing_incmp,passing_cmp,passing_tds,passing_int,passing_yds,passing_twoptm,passing_yds_FF_pts,passing_tds_FF_pts,passing_twopt_FF_pts,intercept_FF_pts,total_FF_pts
56567,ATL,WAS,Sun,10,11,2015,5,K.Cousins,WAS,False,32,0,21,1,2,219,0,8.0,4.0,0.0,-2.0,10.0
56573,TB,JAC,Sun,10,11,2015,5,J.Winston,TB,True,19,0,13,1,0,209,1,8.0,4.0,2.0,0.0,14.0
56573,TB,JAC,Sun,10,11,2015,5,B.Bortles,JAC,False,33,0,23,4,1,303,0,12.0,16.0,0.0,-1.0,27.0
56568,BAL,CLE,Sun,10,11,2015,5,J.Flacco,BAL,True,35,0,19,1,0,210,0,8.0,4.0,0.0,0.0,12.0
56568,BAL,CLE,Sun,10,11,2015,5,J.McCown,CLE,False,51,0,36,2,0,457,1,18.0,8.0,2.0,0.0,28.0
56574,TEN,BUF,Sun,10,11,2015,5,M.Mariota,TEN,True,32,0,21,0,1,187,0,7.0,0.0,0.0,-1.0,6.0
56574,TEN,BUF,Sun,10,11,2015,5,T.Taylor,BUF,False,17,0,10,1,0,109,0,4.0,4.0,0.0,0.0,8.0
56574,TEN,BUF,Sun,10,11,2015,5,C.Hogan,BUF,False,1,0,1,0,0,4,0,0.0,0.0,0.0,0.0,0.0
56570,GB,STL,Sun,10,11,2015,5,A.Rodgers,GB,True,30,0,19,2,2,241,0,9.0,8.0,0.0,-2.0,15.0
56570,GB,STL,Sun,10,11,2015,5,J.Hekker,STL,False,1,0,1,0,0,20,0,0.0,0.0,0.0,0.0,0.0
56570,GB,STL,Sun,10,11,2015,5,N.Foles,STL,False,30,0,11,1,4,141,0,5.0,4.0,0.0,-4.0,5.0
56575,DET,ARI,Sun,10,11,2015,5,M.Stafford,DET,True,32,0,20,1,3,188,0,7.0,4.0,0.0,-3.0,8.0
56575,DET,ARI,Sun,10,11,2015,5,D.Orlovsky,DET,True,38,0,21,1,1,191,0,7.0,4.0,0.0,-1.0,10.0
56575,DET,ARI,Sun,10,11,2015,5,C.Palmer,ARI,False,14,0,11,3,0,161,0,6.0,12.0,0.0,0.0,18.0
56575,DET,ARI,Sun,10,11,2015,5,D.Stanton,ARI,False,4,0,1,0,0,10,0,0.0,0.0,0.0,0.0,0.0
56576,DAL,NE,Sun,10,11,2015,5,B.Weeden,DAL,True,39,0,26,0,1,188,0,7.0,0.0,0.0,-1.0,6.0
56576,DAL,NE,Sun,10,11,2015,5,T.Brady,NE,False,27,0,20,2,0,275,0,11.0,8.0,0.0,0.0,19.0
56577,OAK,DEN,Sun,10,11,2015,5,D.Carr,OAK,True,39,0,26,1,1,249,0,9.0,4.0,0.0,-1.0,12.0
56577,OAK,DEN,Sun,10,11,2015,5,P.Manning,DEN,False,35,0,22,0,2,266,0,10.0,0.0,0.0,-2.0,8.0
56578,NYG,SF,Sun,10,11,2015,5,E.Manning,NYG,True,54,0,41,3,1,441,0,17.0,12.0,0.0,-1.0,28.0
56578,NYG,SF,Sun,10,11,2015,5,C.Kaepernick,SF,False,35,0,23,2,0,262,0,10.0,8.0,0.0,0.0,18.0
56579,SD,PIT,Mon,10,12,2015,5,P.Rivers,SD,True,48,0,35,2,1,365,0,14.0,8.0,0.0,-1.0,21.0
56579,SD,PIT,Mon,10,12,2015,5,M.Vick,PIT,False,26,0,13,1,1,203,0,8.0,4.0,0.0,-1.0,11.0
56580,NO,ATL,Thu,10,15,2015,6,D.Brees,NO,True,39,0,30,1,0,312,0,12.0,4.0,0.0,0.0,16.0
56580,NO,ATL,Thu,10,15,2015,6,M.Ryan,ATL,False,44,0,30,2,0,295,0,11.0,8.0,0.0,0.0,19.0
56583,DET,CHI,Sun,10,18,2015,6,M.Stafford,DET,True,42,0,27,4,1,405,0,16.0,16.0,0.0,-1.0,31.0
56583,DET,CHI,Sun,10,18,2015,6,J.Cutler,CHI,False,41,0,26,1,1,353,1,14.0,4.0,2.0,-1.0,19.0
56586,NYJ,WAS,Sun,10,18,2015,6,R.Fitzpatrick,NYJ,True,26,0,19,2,1,253,0,10.0,8.0,0.0,-1.0,17.0
56586,NYJ,WAS,Sun,10,18,2015,6,J.Crowder,WAS,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56586,NYJ,WAS,Sun,10,18,2015,6,K.Cousins,WAS,False,43,0,25,1,2,196,0,7.0,4.0,0.0,-2.0,9.0
56587,PIT,ARI,Sun,10,18,2015,6,M.Vick,PIT,True,8,0,3,0,0,6,0,0.0,0.0,0.0,0.0,0.0
56587,PIT,ARI,Sun,10,18,2015,6,L.Jones,PIT,True,12,0,8,2,0,168,0,6.0,8.0,0.0,0.0,14.0
56587,PIT,ARI,Sun,10,18,2015,6,C.Palmer,ARI,False,45,0,29,1,2,421,0,16.0,4.0,0.0,-2.0,18.0
56585,MIN,KC,Sun,10,18,2015,6,T.Bridgewater,MIN,True,31,0,17,1,2,249,0,9.0,4.0,0.0,-2.0,11.0
56585,MIN,KC,Sun,10,18,2015,6,A.Smith,KC,False,37,0,22,1,0,282,0,11.0,4.0,0.0,0.0,15.0
56581,BUF,CIN,Sun,10,18,2015,6,E.Manuel,BUF,True,42,0,28,1,1,263,0,10.0,4.0,0.0,-1.0,13.0
56581,BUF,CIN,Sun,10,18,2015,6,A.Dalton,CIN,False,33,0,22,3,0,243,0,9.0,12.0,0.0,0.0,21.0
56582,CLE,DEN,Sun,10,18,2015,6,J.McCown,CLE,True,39,0,20,2,2,213,0,8.0,8.0,0.0,-2.0,14.0
56582,CLE,DEN,Sun,10,18,2015,6,P.Manning,DEN,False,48,0,26,1,3,290,0,11.0,4.0,0.0,-3.0,12.0
56588,TEN,MIA,Sun,10,18,2015,6,M.Mariota,TEN,True,33,0,21,1,2,219,0,8.0,4.0,0.0,-2.0,10.0
56588,TEN,MIA,Sun,10,18,2015,6,Z.Mettenberger,TEN,True,8,0,5,0,0,63,0,2.0,0.0,0.0,0.0,2.0
56588,TEN,MIA,Sun,10,18,2015,6,R.Tannehill,MIA,False,29,0,22,2,2,266,0,10.0,8.0,0.0,-2.0,16.0
56584,JAC,HOU,Sun,10,18,2015,6,B.Bortles,JAC,True,53,0,30,3,3,331,0,13.0,12.0,0.0,-3.0,22.0
56584,JAC,HOU,Sun,10,18,2015,6,B.Hoyer,HOU,False,36,0,24,3,0,293,0,11.0,12.0,0.0,0.0,23.0
56589,SEA,CAR,Sun,10,18,2015,6,R.Wilson,SEA,True,30,0,18,1,0,239,0,9.0,4.0,0.0,0.0,13.0
56589,SEA,CAR,Sun,10,18,2015,6,R.Lockette,SEA,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56589,SEA,CAR,Sun,10,18,2015,6,C.Newton,CAR,False,36,0,20,1,2,269,0,10.0,4.0,0.0,-2.0,12.0
56590,GB,SD,Sun,10,18,2015,6,A.Rodgers,GB,True,29,0,16,2,0,255,0,10.0,8.0,0.0,0.0,18.0
56590,GB,SD,Sun,10,18,2015,6,P.Rivers,SD,False,65,0,43,2,0,503,0,20.0,8.0,0.0,0.0,28.0
56591,SF,BAL,Sun,10,18,2015,6,C.Kaepernick,SF,True,27,0,16,2,0,340,0,13.0,8.0,0.0,0.0,21.0
56591,SF,BAL,Sun,10,18,2015,6,J.Flacco,BAL,False,53,0,33,2,2,343,0,13.0,8.0,0.0,-2.0,19.0
56592,IND,NE,Sun,10,18,2015,6,A.Luck,IND,True,50,0,30,3,0,312,0,12.0,12.0,0.0,0.0,24.0
56592,IND,NE,Sun,10,18,2015,6,T.Brady,NE,False,37,0,23,3,1,312,0,12.0,12.0,0.0,-1.0,23.0
56593,PHI,NYG,Mon,10,19,2015,6,S.Bradford,PHI,True,38,0,24,1,3,280,0,11.0,4.0,0.0,-3.0,12.0
56593,PHI,NYG,Mon,10,19,2015,6,E.Manning,NYG,False,37,0,23,1,2,200,0,8.0,4.0,0.0,-2.0,10.0
56594,SF,SEA,Thu,10,22,2015,7,C.Kaepernick,SF,True,24,0,13,0,0,124,0,4.0,0.0,0.0,0.0,4.0
56594,SF,SEA,Thu,10,22,2015,7,R.Wilson,SEA,False,24,0,18,1,2,235,0,9.0,4.0,0.0,-2.0,11.0
56595,JAC,BUF,Sun,10,25,2015,7,B.Bortles,JAC,True,29,0,13,2,1,182,0,7.0,8.0,0.0,-1.0,14.0
56595,JAC,BUF,Sun,10,25,2015,7,E.Manuel,BUF,False,42,0,24,2,2,298,0,11.0,8.0,0.0,-2.0,17.0
56601,STL,CLE,Sun,10,25,2015,7,N.Foles,STL,True,23,0,15,0,0,163,0,6.0,0.0,0.0,0.0,6.0
56601,STL,CLE,Sun,10,25,2015,7,J.Manziel,CLE,False,5,0,4,0,0,27,0,1.0,0.0,0.0,0.0,1.0
56601,STL,CLE,Sun,10,25,2015,7,J.McCown,CLE,False,32,0,26,0,0,270,0,10.0,0.0,0.0,0.0,10.0
56599,MIA,HOU,Sun,10,25,2015,7,M.Moore,MIA,True,1,0,1,0,0,14,0,0.0,0.0,0.0,0.0,0.0
56599,MIA,HOU,Sun,10,25,2015,7,R.Tannehill,MIA,True,19,0,18,4,0,282,0,11.0,16.0,0.0,0.0,27.0
56599,MIA,HOU,Sun,10,25,2015,7,B.Hoyer,HOU,False,49,0,23,3,1,273,0,10.0,12.0,0.0,-1.0,21.0
56600,NE,NYJ,Sun,10,25,2015,7,T.Brady,NE,True,54,0,34,2,0,355,0,14.0,8.0,0.0,0.0,22.0
56600,NE,NYJ,Sun,10,25,2015,7,R.Fitzpatrick,NYJ,False,39,0,22,2,0,295,0,11.0,8.0,0.0,0.0,19.0
56598,KC,PIT,Sun,10,25,2015,7,A.Smith,KC,True,32,0,21,1,0,251,0,10.0,4.0,0.0,0.0,14.0
56598,KC,PIT,Sun,10,25,2015,7,L.Jones,PIT,False,29,0,16,1,2,209,0,8.0,4.0,0.0,-2.0,10.0
56603,WAS,TB,Sun,10,25,2015,7,K.Cousins,WAS,True,40,0,33,3,0,317,0,12.0,12.0,0.0,0.0,24.0
56603,WAS,TB,Sun,10,25,2015,7,J.Winston,TB,False,29,0,21,2,0,297,0,11.0,8.0,0.0,0.0,19.0
56596,DET,MIN,Sun,10,25,2015,7,M.Stafford,DET,True,26,0,18,2,0,256,0,10.0,8.0,0.0,0.0,18.0
56596,DET,MIN,Sun,10,25,2015,7,T.Bridgewater,MIN,False,35,0,25,2,0,316,0,12.0,8.0,0.0,0.0,20.0
56597,IND,NO,Sun,10,25,2015,7,A.Luck,IND,True,44,0,23,3,2,333,0,13.0,12.0,0.0,-2.0,23.0
56597,IND,NO,Sun,10,25,2015,7,D.Brees,NO,False,44,0,28,1,1,255,0,10.0,4.0,0.0,-1.0,13.0
56597,IND,NO,Sun,10,25,2015,7,L.McCown,NO,False,1,0,1,0,0,25,0,1.0,0.0,0.0,0.0,1.0
56602,TEN,ATL,Sun,10,25,2015,7,Z.Mettenberger,TEN,True,35,0,22,1,2,187,0,7.0,4.0,0.0,-2.0,9.0
56602,TEN,ATL,Sun,10,25,2015,7,M.Ryan,ATL,False,38,0,22,1,2,251,0,10.0,4.0,0.0,-2.0,12.0
56604,SD,OAK,Sun,10,25,2015,7,P.Rivers,SD,True,58,0,38,3,2,336,2,13.0,12.0,4.0,-2.0,27.0
56604,SD,OAK,Sun,10,25,2015,7,D.Carr,OAK,False,31,0,24,3,0,289,0,11.0,12.0,0.0,0.0,23.0
56605,NYG,DAL,Sun,10,25,2015,7,E.Manning,NYG,True,24,0,13,0,0,170,0,6.0,0.0,0.0,0.0,6.0
56605,NYG,DAL,Sun,10,25,2015,7,M.Cassel,DAL,False,27,0,17,1,3,227,0,9.0,4.0,0.0,-3.0,10.0
56606,CAR,PHI,Sun,10,25,2015,7,C.Newton,CAR,True,24,0,14,1,3,197,0,7.0,4.0,0.0,-3.0,8.0
56606,CAR,PHI,Sun,10,25,2015,7,S.Bradford,PHI,False,46,0,26,0,1,205,0,8.0,0.0,0.0,-1.0,7.0
56607,ARI,BAL,Mon,10,26,2015,7,C.Palmer,ARI,True,29,0,20,2,0,275,0,11.0,8.0,0.0,0.0,19.0
56607,ARI,BAL,Mon,10,26,2015,7,J.Flacco,BAL,False,40,0,26,1,1,252,1,10.0,4.0,2.0,-1.0,15.0
56608,NE,MIA,Thu,10,29,2015,8,T.Brady,NE,True,38,0,26,4,0,356,0,14.0,16.0,0.0,0.0,30.0
56608,NE,MIA,Thu,10,29,2015,8,R.Tannehill,MIA,False,44,0,28,0,2,300,0,12.0,0.0,0.0,-2.0,10.0
56609,KC,DET,Sun,11,1,2015,8,C.Daniel,KC,True,2,0,2,0,0,4,0,0.0,0.0,0.0,0.0,0.0
56609,KC,DET,Sun,11,1,2015,8,A.Smith,KC,True,26,0,18,2,0,145,0,5.0,8.0,0.0,0.0,13.0
56609,KC,DET,Sun,11,1,2015,8,D.Orlovsky,DET,False,2,0,1,0,0,10,0,0.0,0.0,0.0,0.0,0.0
56609,KC,DET,Sun,11,1,2015,8,M.Stafford,DET,False,36,0,22,1,2,217,0,8.0,4.0,0.0,-2.0,10.0
56611,BAL,SD,Sun,11,1,2015,8,J.Flacco,BAL,True,37,0,25,1,0,319,0,12.0,4.0,0.0,0.0,16.0
56611,BAL,SD,Sun,11,1,2015,8,P.Rivers,SD,False,37,0,28,3,0,301,0,12.0,12.0,0.0,0.0,24.0
56616,PIT,CIN,Sun,11,1,2015,8,B.Roethlisberger,PIT,True,45,0,28,1,3,262,0,10.0,4.0,0.0,-3.0,11.0
56616,PIT,CIN,Sun,11,1,2015,8,A.Dalton,CIN,False,38,0,23,1,2,231,0,9.0,4.0,0.0,-2.0,11.0
56614,HOU,TEN,Sun,11,1,2015,8,B.Hoyer,HOU,True,35,0,23,2,0,235,0,9.0,8.0,0.0,0.0,17.0
56614,HOU,TEN,Sun,11,1,2015,8,Z.Mettenberger,TEN,False,31,0,22,0,1,171,0,6.0,0.0,0.0,-1.0,5.0
56612,CHI,MIN,Sun,11,1,2015,8,J.Cutler,CHI,True,33,0,22,1,0,211,0,8.0,4.0,0.0,0.0,12.0
56612,CHI,MIN,Sun,11,1,2015,8,T.Bridgewater,MIN,False,30,0,17,1,1,187,0,7.0,4.0,0.0,-1.0,10.0
56610,ATL,TB,Sun,11,1,2015,8,M.Ryan,ATL,True,45,0,37,2,1,397,0,15.0,8.0,0.0,-1.0,22.0
56610,ATL,TB,Sun,11,1,2015,8,J.Winston,TB,False,29,0,16,1,0,177,0,7.0,4.0,0.0,0.0,11.0
56615,NO,NYG,Sun,11,1,2015,8,D.Brees,NO,True,50,0,40,7,1,511,0,20.0,28.0,0.0,-1.0,47.0
56615,NO,NYG,Sun,11,1,2015,8,E.Manning,NYG,False,41,0,30,6,0,350,0,14.0,24.0,0.0,0.0,38.0
56617,STL,SF,Sun,11,1,2015,8,N.Foles,STL,True,23,0,14,1,0,191,1,7.0,4.0,2.0,0.0,13.0
56617,STL,SF,Sun,11,1,2015,8,C.Kaepernick,SF,False,41,0,20,0,0,162,0,6.0,0.0,0.0,0.0,6.0
56613,CLE,ARI,Sun,11,1,2015,8,J.Manziel,CLE,True,6,0,3,0,0,12,0,0.0,0.0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,J.McCown,CLE,True,34,0,18,3,1,211,0,8.0,12.0,0.0,-1.0,19.0
56613,CLE,ARI,Sun,11,1,2015,8,C.Palmer,ARI,False,38,0,23,4,1,374,0,14.0,16.0,0.0,-1.0,29.0
56618,OAK,NYJ,Sun,11,1,2015,8,D.Carr,OAK,True,36,0,23,4,0,333,0,13.0,16.0,0.0,0.0,29.0
56618,OAK,NYJ,Sun,11,1,2015,8,G.Smith,NYJ,False,42,0,27,2,1,265,0,10.0,8.0,0.0,-1.0,17.0
56618,OAK,NYJ,Sun,11,1,2015,8,R.Fitzpatrick,NYJ,False,5,0,4,0,0,46,0,1.0,0.0,0.0,0.0,1.0
56619,DAL,SEA,Sun,11,1,2015,8,M.Cassel,DAL,True,25,0,13,0,0,97,0,3.0,0.0,0.0,0.0,3.0
56619,DAL,SEA,Sun,11,1,2015,8,D.McFadden,DAL,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56619,DAL,SEA,Sun,11,1,2015,8,R.Wilson,SEA,False,30,0,19,1,1,210,0,8.0,4.0,0.0,-1.0,11.0
56620,DEN,GB,Sun,11,1,2015,8,P.Manning,DEN,True,29,0,21,0,1,340,0,13.0,0.0,0.0,-1.0,12.0
56620,DEN,GB,Sun,11,1,2015,8,A.Rodgers,GB,False,22,0,14,0,0,77,0,3.0,0.0,0.0,0.0,3.0
56621,CAR,IND,Mon,11,2,2015,8,C.Newton,CAR,True,35,0,16,2,1,248,0,9.0,8.0,0.0,-1.0,16.0
56621,CAR,IND,Mon,11,2,2015,8,A.Luck,IND,False,47,0,23,2,3,231,0,9.0,8.0,0.0,-3.0,14.0
56622,CIN,CLE,Thu,11,5,2015,9,A.Dalton,CIN,True,27,0,21,3,0,234,0,9.0,12.0,0.0,0.0,21.0
56622,CIN,CLE,Thu,11,5,2015,9,J.Manziel,CLE,False,33,0,15,1,0,168,0,6.0,4.0,0.0,0.0,10.0
56625,MIN,STL,Sun,11,8,2015,9,T.Bridgewater,MIN,True,21,0,13,0,1,144,0,5.0,0.0,0.0,-1.0,4.0
56625,MIN,STL,Sun,11,8,2015,9,S.Hill,MIN,True,6,0,2,0,0,15,0,0.0,0.0,0.0,0.0,0.0
56625,MIN,STL,Sun,11,8,2015,9,N.Foles,STL,False,33,0,18,0,0,168,0,6.0,0.0,0.0,0.0,6.0
56624,CAR,GB,Sun,11,8,2015,9,C.Newton,CAR,True,30,0,15,3,1,297,0,11.0,12.0,0.0,-1.0,22.0
56624,CAR,GB,Sun,11,8,2015,9,A.Rodgers,GB,False,48,0,25,4,1,369,1,14.0,16.0,2.0,-1.0,31.0
56626,NE,WAS,Sun,11,8,2015,9,T.Brady,NE,True,39,0,26,2,1,299,0,11.0,8.0,0.0,-1.0,18.0
56626,NE,WAS,Sun,11,8,2015,9,K.Cousins,WAS,False,40,0,22,1,1,217,0,8.0,4.0,0.0,-1.0,11.0
56627,NO,TEN,Sun,11,8,2015,9,D.Brees,NO,True,39,0,28,3,1,389,0,15.0,12.0,0.0,-1.0,26.0
56627,NO,TEN,Sun,11,8,2015,9,M.Mariota,TEN,False,39,0,28,4,0,371,1,14.0,16.0,2.0,0.0,32.0
56623,BUF,MIA,Sun,11,8,2015,9,T.Taylor,BUF,True,12,0,11,1,0,181,0,7.0,4.0,0.0,0.0,11.0
56623,BUF,MIA,Sun,11,8,2015,9,J.Landry,MIA,False,1,0,1,0,0,9,0,0.0,0.0,0.0,0.0,0.0
56623,BUF,MIA,Sun,11,8,2015,9,R.Tannehill,MIA,False,36,0,27,0,0,309,0,12.0,0.0,0.0,0.0,12.0
56628,NYJ,JAC,Sun,11,8,2015,9,R.Fitzpatrick,NYJ,True,34,0,21,2,0,272,0,10.0,8.0,0.0,0.0,18.0
56628,NYJ,JAC,Sun,11,8,2015,9,B.Bortles,JAC,False,40,0,24,2,2,381,0,15.0,8.0,0.0,-2.0,21.0
56629,PIT,OAK,Sun,11,8,2015,9,L.Jones,PIT,True,6,0,4,0,0,79,0,3.0,0.0,0.0,0.0,3.0
56629,PIT,OAK,Sun,11,8,2015,9,B.Roethlisberger,PIT,True,44,0,24,2,1,334,1,13.0,8.0,2.0,-1.0,22.0
56629,PIT,OAK,Sun,11,8,2015,9,D.Carr,OAK,False,44,0,24,4,1,301,0,12.0,16.0,0.0,-1.0,27.0
56631,TB,NYG,Sun,11,8,2015,9,J.Winston,TB,True,36,0,19,0,0,249,0,9.0,0.0,0.0,0.0,9.0
56631,TB,NYG,Sun,11,8,2015,9,E.Manning,NYG,False,40,0,26,2,2,213,0,8.0,8.0,0.0,-2.0,14.0
56630,SF,ATL,Sun,11,8,2015,9,C.Kaepernick,SF,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56630,SF,ATL,Sun,11,8,2015,9,B.Gabbert,SF,True,25,0,15,2,2,185,0,7.0,8.0,0.0,-2.0,13.0
56630,SF,ATL,Sun,11,8,2015,9,M.Ryan,ATL,False,45,0,30,1,0,303,0,12.0,4.0,0.0,0.0,16.0
56632,IND,DEN,Sun,11,8,2015,9,A.Luck,IND,True,36,0,21,2,0,252,0,10.0,8.0,0.0,0.0,18.0
56632,IND,DEN,Sun,11,8,2015,9,P.Manning,DEN,False,36,0,21,2,2,281,0,11.0,8.0,0.0,-2.0,17.0
56633,DAL,PHI,Sun,11,8,2015,9,M.Cassel,DAL,True,38,0,25,3,1,299,0,11.0,12.0,0.0,-1.0,22.0
56633,DAL,PHI,Sun,11,8,2015,9,S.Bradford,PHI,False,36,0,25,1,0,295,0,11.0,4.0,0.0,0.0,15.0
56634,SD,CHI,Mon,11,9,2015,9,P.Rivers,SD,True,42,0,26,1,0,280,0,11.0,4.0,0.0,0.0,15.0
56634,SD,CHI,Mon,11,9,2015,9,J.Cutler,CHI,False,40,0,27,2,1,345,0,13.0,8.0,0.0,-1.0,20.0
56635,NYJ,BUF,Thu,11,12,2015,10,R.Fitzpatrick,NYJ,True,34,0,15,2,2,193,0,7.0,8.0,0.0,-2.0,13.0
56635,NYJ,BUF,Thu,11,12,2015,10,T.Taylor,BUF,False,27,0,17,1,0,158,0,6.0,4.0,0.0,0.0,10.0
56643,WAS,NO,Sun,11,15,2015,10,K.Cousins,WAS,True,25,0,20,4,0,324,0,12.0,16.0,0.0,0.0,28.0
56643,WAS,NO,Sun,11,15,2015,10,D.Brees,NO,False,28,0,19,2,2,209,0,8.0,8.0,0.0,-2.0,14.0
56637,GB,DET,Sun,11,15,2015,10,A.Rodgers,GB,True,61,0,35,2,0,333,0,13.0,8.0,0.0,0.0,21.0
56637,GB,DET,Sun,11,15,2015,10,M.Stafford,DET,False,38,0,24,2,1,242,0,9.0,8.0,0.0,-1.0,16.0
56641,TB,DAL,Sun,11,15,2015,10,J.Winston,TB,True,39,0,22,0,2,264,0,10.0,0.0,0.0,-2.0,8.0
56641,TB,DAL,Sun,11,15,2015,10,M.Cassel,DAL,False,30,0,19,0,1,186,0,7.0,0.0,0.0,-1.0,6.0
56642,TEN,CAR,Sun,11,15,2015,10,M.Mariota,TEN,True,24,0,16,0,1,185,0,7.0,0.0,0.0,-1.0,6.0
56642,TEN,CAR,Sun,11,15,2015,10,C.Newton,CAR,False,26,0,21,1,0,217,0,8.0,4.0,0.0,0.0,12.0
56640,STL,CHI,Sun,11,15,2015,10,J.Hekker,STL,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56640,STL,CHI,Sun,11,15,2015,10,N.Foles,STL,True,36,0,17,0,1,200,0,8.0,0.0,0.0,-1.0,7.0
56640,STL,CHI,Sun,11,15,2015,10,J.Cutler,CHI,False,24,0,19,3,0,258,0,10.0,12.0,0.0,0.0,22.0
56638,PHI,MIA,Sun,11,15,2015,10,S.Bradford,PHI,True,25,0,19,1,0,236,0,9.0,4.0,0.0,0.0,13.0
56638,PHI,MIA,Sun,11,15,2015,10,M.Sanchez,PHI,True,23,0,14,0,1,156,0,6.0,0.0,0.0,-1.0,5.0
56638,PHI,MIA,Sun,11,15,2015,10,R.Tannehill,MIA,False,36,0,21,2,0,217,0,8.0,8.0,0.0,0.0,16.0
56636,BAL,JAC,Sun,11,15,2015,10,J.Flacco,BAL,True,45,0,34,3,2,316,0,12.0,12.0,0.0,-2.0,22.0
56636,BAL,JAC,Sun,11,15,2015,10,B.Bortles,JAC,False,45,0,22,2,1,188,0,7.0,8.0,0.0,-1.0,14.0
56639,PIT,CLE,Sun,11,15,2015,10,L.Jones,PIT,True,4,0,3,0,0,23,0,0.0,0.0,0.0,0.0,0.0
56639,PIT,CLE,Sun,11,15,2015,10,B.Roethlisberger,PIT,True,33,0,22,3,1,379,1,15.0,12.0,2.0,-1.0,28.0
56639,PIT,CLE,Sun,11,15,2015,10,J.Manziel,CLE,False,45,0,33,1,1,372,0,14.0,4.0,0.0,-1.0,17.0
56644,OAK,MIN,Sun,11,15,2015,10,D.Carr,OAK,True,43,0,29,2,2,302,0,12.0,8.0,0.0,-2.0,18.0
56644,OAK,MIN,Sun,11,15,2015,10,T.Bridgewater,MIN,False,22,0,14,1,0,140,0,5.0,4.0,0.0,0.0,9.0
56646,NYG,NE,Sun,11,15,2015,10,E.Manning,NYG,True,44,0,24,2,0,361,0,14.0,8.0,0.0,0.0,22.0
56646,NYG,NE,Sun,11,15,2015,10,T.Brady,NE,False,42,0,26,2,1,334,0,13.0,8.0,0.0,-1.0,20.0
56645,DEN,KC,Sun,11,15,2015,10,B.Osweiler,DEN,True,24,0,14,1,1,146,0,5.0,4.0,0.0,-1.0,8.0
56645,DEN,KC,Sun,11,15,2015,10,P.Manning,DEN,True,20,0,5,0,4,35,0,1.0,0.0,0.0,-4.0,-3.0
56645,DEN,KC,Sun,11,15,2015,10,A.Smith,KC,False,31,0,17,1,0,204,0,8.0,4.0,0.0,0.0,12.0
56647,SEA,ARI,Sun,11,15,2015,10,R.Wilson,SEA,True,32,0,14,1,1,240,0,9.0,4.0,0.0,-1.0,12.0
56647,SEA,ARI,Sun,11,15,2015,10,C.Palmer,ARI,False,48,0,29,3,1,363,0,14.0,12.0,0.0,-1.0,25.0
56648,CIN,HOU,Mon,11,16,2015,10,A.Dalton,CIN,True,38,0,22,0,1,197,0,7.0,0.0,0.0,-1.0,6.0
56648,CIN,HOU,Mon,11,16,2015,10,B.Hoyer,HOU,False,22,0,12,0,1,123,0,4.0,0.0,0.0,-1.0,3.0
56648,CIN,HOU,Mon,11,16,2015,10,T.Yates,HOU,False,11,0,5,1,0,69,0,2.0,4.0,0.0,0.0,6.0
56649,JAC,TEN,Thu,11,19,2015,11,B.Walters,JAC,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56649,JAC,TEN,Thu,11,19,2015,11,B.Bortles,JAC,True,30,0,21,1,1,242,0,9.0,4.0,0.0,-1.0,12.0
56649,JAC,TEN,Thu,11,19,2015,11,M.Mariota,TEN,False,35,0,22,0,0,231,0,9.0,0.0,0.0,0.0,9.0
56653,CHI,DEN,Sun,11,22,2015,11,J.Cutler,CHI,True,32,0,18,0,1,265,0,10.0,0.0,0.0,-1.0,9.0
56653,CHI,DEN,Sun,11,22,2015,11,B.Osweiler,DEN,False,27,0,20,2,0,250,0,10.0,8.0,0.0,0.0,18.0
56654,DET,OAK,Sun,11,22,2015,11,M.Stafford,DET,True,35,0,22,0,0,282,0,11.0,0.0,0.0,0.0,11.0
56654,DET,OAK,Sun,11,22,2015,11,D.Carr,OAK,False,25,0,13,0,0,169,0,6.0,0.0,0.0,0.0,6.0
56650,ATL,IND,Sun,11,22,2015,11,M.Ryan,ATL,True,46,0,25,3,3,280,0,11.0,12.0,0.0,-3.0,20.0
56650,ATL,IND,Sun,11,22,2015,11,M.Hasselbeck,IND,False,32,0,23,2,2,213,0,8.0,8.0,0.0,-2.0,14.0
56655,HOU,NYJ,Sun,11,22,2015,11,T.Yates,HOU,True,34,0,16,2,0,229,0,9.0,8.0,0.0,0.0,17.0
56655,HOU,NYJ,Sun,11,22,2015,11,C.Shorts III,HOU,True,1,0,1,1,0,21,0,0.0,4.0,0.0,0.0,4.0
56655,HOU,NYJ,Sun,11,22,2015,11,R.Fitzpatrick,NYJ,False,39,0,19,1,2,216,0,8.0,4.0,0.0,-2.0,10.0
56658,PHI,TB,Sun,11,22,2015,11,M.Sanchez,PHI,True,41,0,26,2,3,261,0,10.0,8.0,0.0,-3.0,15.0
